diagnostic_center_id,title,phone,address,city,pincode,mfine_link
2561-aavkar-pathology-laboratory,Aavkar Pathology Laboratory,"079 2741 5915, 079 2748 0916, 9825091657 ","4, 5, Aavkar Complex, Opposite Gurukul Mandir, Gurukul,  Ahmedabad, Gujarat - 380052",Ahmedabad,380052,https://www.medifee.com/dc/2561-aavkar-pathology-laboratory/
2562-dr-jivraj-mehta-smarak-pathology-lab,Dr Jivraj Mehta Smarak Pathology Lab,"079 2663 9840, 079 2663 9841, 079 2663 9842, 079 2663 9843, 079 2663 9839 ","C/O, Dr Jivraj Mehta Smarak Health Foundation, Bakeri Medical Research Centre, Dr Jivraj Mehta Marg, Near Ayojan Nagar, Vasna,  Ahmedabad, Gujarat - 380007",Ahmedabad,380007,https://www.medifee.com/dc/2562-dr-jivraj-mehta-smarak-pathology-lab/
2563-bhagyoday-pathology-laboratory,Bhagyoday Pathology Laboratory,"079 2274 2233 ","F/1, Rajlaxmi Complex, Near Vijay Chowk, Bapu Nagar,  Ahmedabad, Gujarat - 380024",Ahmedabad,380024,https://www.medifee.com/dc/2563-bhagyoday-pathology-laboratory/
2564-sukoon-pathology-laboratory,Sukoon Pathology Laboratory,"079 2749 4867, 079 2747 7194, 079 2693 7023, 9825250280 ","1, Moonlight Complex, Upper Ground Floor, Opposite Gurukul Road, Gurukul,  Ahmedabad, Gujarat - 380052",Ahmedabad,380052,https://www.medifee.com/dc/2564-sukoon-pathology-laboratory/
2565-balaji-pathology-laboratory-(vijaynagar),Balaji Pathology Laboratory (Vijaynagar),"079 2746 2223, 9825442736 ","Shop No - 1 APM Shopping Center, Near Satadhar Cross Road, Opposite Sun Step Club, Vijaynagar,  Ahmedabad, Gujarat - 380061",Ahmedabad,NaN,https://www.medifee.com/dc/2565-balaji-pathology-laboratory-(vijaynagar)/
2566-labh-pathology-laboratory,Labh Pathology Laboratory,"079 3017 7576, 9924310210 ","113, Sarvopari Mall, Sola Road, Opposite utsav Party Plot , Vijaynagar,  Ahmedabad, Gujarat - 380063",Ahmedabad,380063,https://www.medifee.com/dc/2566-labh-pathology-laboratory/
2567-aarambh-pathology-laboratory,Aarambh Pathology Laboratory,"079 2747 3366, 079 2749 3366, 9898075733 ","1st Floor, Aarambh Complex, Near Ankur Bus Stand, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/2567-aarambh-pathology-laboratory/
2568-raj-pathology-laboratory,Raj Pathology Laboratory,"079 2543 1897, 9825678320 ","34, Radhanpur Society, Kankaria Road, Bhairavnath, Amraiwadi,  Ahmedabad, Gujarat - 380008",Ahmedabad,380008,https://www.medifee.com/dc/2568-raj-pathology-laboratory/
2569-parikh-pathology-laboratory,Parikh Pathology Laboratory,"079 2657 9662, 079 2676 2679, 9824015858 ","140, 141, Ellisbridge Shoppig Centre, 1st Floor, Opposite Town Hall, Ambawadi,  Ahmedabad, Gujarat - 380006",Ahmedabad,380006,https://www.medifee.com/dc/2569-parikh-pathology-laboratory/
2570-chikitsa-pathology-laboratory,Chikitsa Pathology Laboratory,"079 6543 8323, 9825556359 ","Shop no 2 kashi parekh appartment, Panshsheel bus stop road, Santinagar, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/2570-chikitsa-pathology-laboratory/
2571-perfect-diagnostic-laboratory,Perfect Diagnostic Laboratory,"079 3022 3936, 079 2286 9062, 8401353204, 9374131639, 9998650969 ","First Floor, 127, Ashta Mangal Complex, Camp Road, Near Rajasthan Hospital, Ayodhyanagar,  Ahmedabad, Gujarat - 380004",Ahmedabad,380004,https://www.medifee.com/dc/2571-perfect-diagnostic-laboratory/
2572-mahavir-pathology-laboratory,Mahavir Pathology Laboratory,"079 2664 2676, 079 2662 2714, 9824013457 ","N D Shroff Market, Near Vasna Amts Bus Stop, Vasna,  Ahmedabad, Gujarat - 380007",Ahmedabad,380007,https://www.medifee.com/dc/2572-mahavir-pathology-laboratory/
2573-nishant-pathology-laboratory,Nishant Pathology Laboratory,"079 2755 1711, 079 2268 2167, 079 2268 1461, 079 2661 2513, 9898733488 ","1, Mangal Kunj Flats, Ashram Road, Near Champaner Bus Stop, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/2573-nishant-pathology-laboratory/
2574-silverline-pathology-laboratory,Silverline Pathology Laboratory,"079 6521 0743, 9879343793, 9824013435 ","Aman Complex, 1st Floor, Sarkhej Road, Beside Royal Akbar Tower, Vasna,  Ahmedabad, Gujarat - 380055",Ahmedabad,380055,https://www.medifee.com/dc/2574-silverline-pathology-laboratory/
2575-vraj-pathology-laboratory,Vraj Pathology Laboratory,"079 6450 3898, 079 2676 7132 ","303, Vraj Complex, 100 Ft Road, Near Shyamal X Road, Opposite Dhananjay Tower , Gurukul,  Ahmedabad, Gujarat - 380015",Ahmedabad,380015,https://www.medifee.com/dc/2575-vraj-pathology-laboratory/
2576-ashish-pathology-laboratory,Ashish Pathology Laboratory,"079 2550 8176, 079 2550 8820, 079 2630 3090 ","Ground Floor, Pir Mohamadshah Mansion, Relief Road, Khadia,  Ahmedabad, Gujarat - 380001",Ahmedabad,380001,https://www.medifee.com/dc/2576-ashish-pathology-laboratory/
3035-aradhana-pathology-laboratory,Aradhana Pathology Laboratory,"079 2748 0140, 079 2749 7347, 9327004643 ","22, Super Bazar, 1ST Floor, Naranpura Cross Road, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/3035-aradhana-pathology-laboratory/
3036-krishna-pathology-laboratory,Krishna Pathology Laboratory,"079 2286 0687, 9825331014 ","20, Ground Floor, Auda Shopping Centre, Sardar Nagar, Naroda,  Ahmedabad, Gujarat - 382475",Ahmedabad,382475,https://www.medifee.com/dc/3036-krishna-pathology-laboratory/
3037-chirag-pathology-laboratory,Chirag Pathology Laboratory,"079 2755 8444, 8000485452 ","Alam Bhawan, Ashram Road, Near Shantinagar Society, Opposite St. Laurn Hotel, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/3037-chirag-pathology-laboratory/
3038-divine-micropath-laboratory,Divine Micropath Laboratory,"079 2273 0189, 9925045514 ","Centre Point, 1st Floor, India Colony Road, Opposite Jagat Nagar, Bapu Nagar,  Ahmedabad, Gujarat - 380024",Ahmedabad,380024,https://www.medifee.com/dc/3038-divine-micropath-laboratory/
3039-new-gujarat-laboratories,New Gujarat Laboratories,"079 2286 3189 ","3, Narayan Complex, Civil Hospital Camp Road, Opposite Civil Hospital Gate No 2, Ayodhyanagar,  Ahmedabad, Gujarat - 380016",Ahmedabad,380016,https://www.medifee.com/dc/3039-new-gujarat-laboratories/
3040-white-cross-pathology-laboratory,White Cross Pathology Laboratory,"079 2281 5227, 079 2283 6805, 079 6545 5321, 079 3024 6805, 079 6607 6805, 9825453617, 9227596201 ","Ground Floor, Kandhari Building, Patia Naroda Road, Opposite St Work Shop, Naroda,  Ahmedabad, Gujarat - 382330",Ahmedabad,382330,https://www.medifee.com/dc/3040-white-cross-pathology-laboratory/
3041-shivam-pathology-laboratory,Shivam Pathology Laboratory,"079 2281 5130, 079 2281 2102 ","13, Janta Chambers, Near Saijpur Bogha Tower, Naroda,  Ahmedabad, Gujarat - 382345",Ahmedabad,382345,https://www.medifee.com/dc/3041-shivam-pathology-laboratory/
3042-nirman-pathology-laboratory,Nirman Pathology Laboratory,"079 2646 8444, 079 2646 4777, 9825174671, 9426669292 ","101, Ashoka Complex, Sardar Patel Stadium Road, Navrangpura,  Ahmedabad, Gujarat - 380009",Ahmedabad,380009,https://www.medifee.com/dc/3042-nirman-pathology-laboratory/
3043-shraddha-pathology-laboratory,Shraddha Pathology Laboratory,"079 2546 1055, 079 2546 0885, 9898071260, 9726646476, 9825137055 ","13-14, Haridarshan Complex, Maninagar Cross Road, Near L G Corner, Opposite HDFC Bank, Opposite Utsav Complex, Amraiwadi,  Ahmedabad, Gujarat - 380008",Ahmedabad,380008,https://www.medifee.com/dc/3043-shraddha-pathology-laboratory/
3044-shalimar-pathology-laboratory,Shalimar Pathology Laboratory,"079 2664 4056, 079 2665 2262, 9824377188 ","1st Floor, D, 12, Shalimar Complex, Mahalaxmi Five Roads, Near Jain Merchant Cross Roads, Ambawadi,  Ahmedabad, Gujarat - 380007",Ahmedabad,380007,https://www.medifee.com/dc/3044-shalimar-pathology-laboratory/
3045-akshar-pathology-laboratory-(odhav),Akshar Pathology Laboratory (Odhav),"079 2276 2244, 9426543488 ","F/33, 1st Floor, Nandi Shopping Centre, India Colony Road, Near Thakkarnagar Approach, Odhav,  Ahmedabad, Gujarat - 382350",Ahmedabad,382350,https://www.medifee.com/dc/3045-akshar-pathology-laboratory-(odhav)/
3046-medi-lab-diagnostics,Medi Lab Diagnostics,"079 2749 1663, 079 2744 0414, 9376177135 ","F/2, Akash -3 Complex, 132 FT Ring Road, Opposite Jay Mangal BRTS Bus Stop, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/3046-medi-lab-diagnostics/
3047-hardik-pathology-laboratory,Hardik Pathology Laboratory,"079 2274 1414, 079 2644 1616, 9825314252 ","2/20, 1st Floor Vallabhnagar Flats, Bapunagar Cross Road, Opposite Dhanvantari Hospital, Bapu Nagar,  Ahmedabad, Gujarat - 380024",Ahmedabad,380024,https://www.medifee.com/dc/3047-hardik-pathology-laboratory/
3048-bharat-pathology-laboratory,Bharat Pathology Laboratory,"079 2329 1087, 079 2750 3487, 9427621114 ","520, 1st Floor, Jantanagar, Near Mahakali Chowk, Chandkheda,  Ahmedabad, Gujarat - 382424",Ahmedabad,382424,https://www.medifee.com/dc/3048-bharat-pathology-laboratory/
3049-prakash-pathology-laboratory,Prakash Pathology Laboratory,"079 6513 9003, 9824264061 ","31/362, Paras Nagar Part 2, Sola Road, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/3049-prakash-pathology-laboratory/
3051-saibaba-pathology-laboratory,Saibaba Pathology Laboratory,"079 2585 1066, 9825085102 ","38, SAI Baba Complex, Opposite Hatkeshwar Bus Terminal, Amraiwadi,  Ahmedabad, Gujarat - 380026",Ahmedabad,380026,https://www.medifee.com/dc/3051-saibaba-pathology-laboratory/
3065-amijyot-pathology-laboratory,Amijyot Pathology Laboratory,"079 2657 9688 ","50 Ellisbridge Shopping Center, Ashram Road, Opposite Town Hall, Ambawadi,  Ahmedabad, Gujarat - 380006",Ahmedabad,380006,https://www.medifee.com/dc/3065-amijyot-pathology-laboratory/
3420-sanya-diagnostics,Sanya Diagnostics,"079 3321 2442 ","Gf 3 Shivalik Ishan, Near C N Vidyalaya, Ambawadi,  Ahmedabad, Gujarat - 380006",Ahmedabad,380006,https://www.medifee.com/dc/3420-sanya-diagnostics/
3725-sarvoday-pethology-laboratery,Sarvoday Pethology Laboratery,"079 2286 6979, 079 2286 5931 ","Dafnala Road, Ayodhyanagar,  Ahmedabad, Gujarat - 380004",Ahmedabad,380004,https://www.medifee.com/dc/3725-sarvoday-pethology-laboratery/
3726-satyam-diagnostic-pathology-laboratory,Satyam Diagnostic Pathology Laboratory,"079 2755 8936, 079 2752 3186 ","27, Satyam Shopping Centre, Bhimjipura Char Rasta, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/3726-satyam-diagnostic-pathology-laboratory/
3727-new-ranip-pathology-laboratory,New Ranip Pathology Laboratory,"079 2909 8927, 9825442736 ","Shop No 16, Aalok Residency, Chenpur Road, Opposite Bank Of Baroda, Chandkheda,  Ahmedabad, Gujarat - 382470",Ahmedabad,382470,https://www.medifee.com/dc/3727-new-ranip-pathology-laboratory/
3728-shakti-pathology-laboratory,Shakti Pathology Laboratory,"079 2750 2231 ","3, Kashinath Building, Near Shantiniketan Society, Below Adc Bank, D Cabin, Ayodhyanagar,  Ahmedabad, Gujarat - 380005",Ahmedabad,380005,https://www.medifee.com/dc/3728-shakti-pathology-laboratory/
6878-stay-well-health-solution,Stay Well Health Solution,"7940083003 ","F-10, Vallabh Tower, Opp. Swagat Party Plot, Near Bhuyangdev Cross Roads, Vijaynagar,  Ahmedabad, Gujarat - 380061",Ahmedabad,380061,https://www.medifee.com/dc/6878-stay-well-health-solution/
8489-usmanpura-imaging-center,Usmanpura Imaging Center,"8511191868 ","Usmanpura Imaging, Ayodhyanagar,  Ahmedabad, Gujarat - 380004",Ahmedabad,380004,https://www.medifee.com/dc/8489-usmanpura-imaging-center/
16859-smile-in-hour-cosmetic-clinic,Smile in Hour Cosmetic Clinic,"7575008686 ","Mohini Complex, UF-2, Beside Atithi Dining Hall Near The Pride Hotel. Off S.G. Road, Judges Bunglow Rd, Bodakdev,, Thaltej,  Ahmedabad, Gujarat - 380054",Ahmedabad,380054,https://www.medifee.com/dc/16859-smile-in-hour-cosmetic-clinic/
12069-khushi-pathology-laboratory,Khushi Pathology Laboratory,"9033744113 ","Shop No - 2, Madhav Complex, Ambika Nagar, Odhav, Virat Nagar Road, Sadatpura,  Ahmedabad, Gujarat - 382120",Ahmedabad,NaN,https://www.medifee.com/dc/12069-khushi-pathology-laboratory/
13219-l-g-hospital,L G Hospital,"79 2546 1380 ","Maninagar, Amraiwadi,  Ahmedabad, Gujarat - 380008",Ahmedabad,380008,https://www.medifee.com/dc/13219-l-g-hospital/
13586-hcg-hospitals,HCG Hospitals,"7940010101, 7940010108 ","Mithakhali,  Ellisbridge,  Ahmedabad, Gujarat - 380006",Ahmedabad,380006,https://www.medifee.com/dc/13586-hcg-hospitals/
13684-infocus-diagnostics-(ambawadi),Infocus Diagnostics (Ambawadi),"079 2640 2207 ","Sonoma Plaza Building, No. 1, Ground Floor, Parimal Garden Road, Ambawadi, Gurukul,  Ahmedabad, Gujarat - 380015",Ahmedabad,380015,https://www.medifee.com/dc/13684-infocus-diagnostics-(ambawadi)/
13686-hcg-cancer-centre,HCG Cancer Centre,"079 4041 0101 ","Sola Science City Road, Sola, Near Sola Bridge, Off S G Highway, Santej, Bhopal,  Ahmedabad, Gujarat - 380060",Ahmedabad,380060,https://www.medifee.com/dc/13686-hcg-cancer-centre/
13949-medi-max-advance-radio-imaging-(ellisbridge),Medi-Max Advance Radio Imaging (Ellisbridge)," ","Opposite Karnavati Hospital, Ellis Bridge, Ambawadi,  Ahmedabad, Gujarat  - 380006",Ahmedabad,380006,https://www.medifee.com/dc/13949-medi-max-advance-radio-imaging-(ellisbridge)/
14099-exo-path-labs-[navrangpura],Exo Path Labs [Navrangpura],"7410083518 ","First Floor, Samved Hospital, Stadium Commerce College Road, Navrangpura,  Ahmedabad, Gujarat - 380009",Ahmedabad,380009,https://www.medifee.com/dc/14099-exo-path-labs-[navrangpura]/
14102-exo-path-labs-[maninagar],Exo path Labs [Maninagar],"7410083518 ","Ground Floor, Sukan Enclave, Kankaria bhairavnath Road, Amraiwadi,  Ahmedabad, Gujarat  - 380028",Ahmedabad,380028,https://www.medifee.com/dc/14102-exo-path-labs-[maninagar]/
14391-house-of-imaging,House Of Imaging,"7574896066  ","Ground floor, digvijay lions foundation, opposite civil hospital gate no 3, asarwa Shahibaug  , Ayodhyanagar,  Ahmedabad, Gujarat  - 380016",Ahmedabad,380016,https://www.medifee.com/dc/14391-house-of-imaging/
14829-qline-diagnostics,Qline Diagnostics,"079 4897 9042 ","B 201, Shivalik Yash Complex, Pallav Cross Road, Near Shashtri Nagar BRTS Stand, 132 ft Ring Road, Vijaynagar,  Ahmedabad, Gujarat - 380013",Ahmedabad,380013,https://www.medifee.com/dc/14829-qline-diagnostics/
16717-ampligene-diagnostics-pvt-ltd,Ampligene Diagnostics Pvt Ltd,"079 - 48961122 / 7567131194 ","103 Ashwamegh Elegance 2, near central mall, Ambawadi circle, Ambawadi,  Ahmedabad, Gujarat - 380015",Ahmedabad,380015,https://www.medifee.com/dc/16717-ampligene-diagnostics-pvt-ltd/
16760-surepath-pathology-laboratory,SurePath Pathology Laboratory,"94272 85756, 98246 03242 ","Office 101, Heer Asha Arcade,  Opposite Sagar Sangit 1, Nr. Shalin Hospital, Off Science City Road, Sola,  Ahmedabad, Gujarat  - 380060",Ahmedabad,380060,https://www.medifee.com/dc/16760-surepath-pathology-laboratory/
16120-dr.-lal-path-labs-(ahmedabad),Dr. Lal Path Labs (Ahmedabad),"7410037366 ","Sample Collection All Over Ahmedabad Area,  Ahmedabad, Gujarat - ",Ahmedabad,NaN,https://www.medifee.com/dc/16120-dr.-lal-path-labs-(ahmedabad)/
4878-dr-khandagle-hospital,Dr Khandagle Hospital,"241 242 5712, 9422083869 ","Pipeline Road, Ekvira Chowk, Datta Nagar,  Ahmednagar, Maharashtra - 414003",Ahmednagar,414003,https://www.medifee.com/dc/4878-dr-khandagle-hospital/
4879-neelayam-hospital-maternity-home,Neelayam Hospital & Maternity Home,"0241 242 8090, 9890659898, 9422223991 ","Near Civil Hospital, Savedi Road,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4879-neelayam-hospital-maternity-home/
4880-dr-patankar-pathalogical-laborator,Dr Patankar Pathalogical Laborator,"0241 232 1313, 9890639300, 9822307180 ","1st Floor, Sumedh, Manik Chowk, Opposite Shikshak Bank, Juna Mangalwar Bazar, Mangalwar Bazar,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4880-dr-patankar-pathalogical-laborator/
4881-tambe-hospital,Tambe Hospital,"02425 227 295, 02425 227 296, 9921599215, 8605652652 ","New Akola Road, Near Bed College, Sangamner,  Ahmednagar, Maharashtra - 422605",Ahmednagar,422605,https://www.medifee.com/dc/4881-tambe-hospital/
4882-dr-shah-pankaj,Dr Shah Pankaj,"0241 2344 0046, 0241 560 2156, 9822011382 ","Devendra Chambers, Kapad Bazar, Navi Peth,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4882-dr-shah-pankaj/
4883-mhase-pathology-lab,Mhase Pathology Lab,"02425 223 391 ","Indiranagar, Sangamner,  Ahmednagar, Maharashtra - 422605",Ahmednagar,422605,https://www.medifee.com/dc/4883-mhase-pathology-lab/
4884-suburban-dignostics,Suburban Dignostics,"0241 235 9988, 0241 609 9888, 9028051103, 9028051104 ","c/o HS Community Clinic, 101, Kaware Heights, Old Vasant Talkies Chowk, Maliwada,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4884-suburban-dignostics/
4885-dr-vaidya-laboratories,Dr Vaidya Laboratories,"0241 234 6845 ","Durvesh Chambers, Dilli Gate,  Ahmednagar, Maharashtra - 414003",Ahmednagar,414003,https://www.medifee.com/dc/4885-dr-vaidya-laboratories/
4886-ashwini-diagnostics-pvt-ltd,Ashwini Diagnostics Pvt Ltd,"0241 241 7600, 0241 243 1162 ","Somani Neuro Care Centre, Savedi Road,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4886-ashwini-diagnostics-pvt-ltd/
4887-pokharna-pathology-diagnostic-centre,Pokharna Pathology & Diagnostic Centre,"0241 234 4565, 9422222248 ","Laxmi Karanja, Anadi Bazaar,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4887-pokharna-pathology-diagnostic-centre/
4888-kesari-clinic,Kesari Clinic,"0241 234 7496 ","Opposite Amt Bus Stop, Dilli Gate,  Ahmednagar, Maharashtra - 414003",Ahmednagar,414003,https://www.medifee.com/dc/4888-kesari-clinic/
4889-solanki-laboratory,Solanki Laboratory,"0241 242 5665, 9420797479 ","Siddharth Bunglow No 17, Near Hotel Premdaan, Urban Bank Colony, Savedi,  Ahmednagar, Maharashtra - 414003",Ahmednagar,414003,https://www.medifee.com/dc/4889-solanki-laboratory/
4890-healthcare-diagnostics,Healthcare Diagnostics,"9820082322, 9403954928 ","A-3, Meerachandra Apartment, Opposite Zopadi Canteen, Savedi Road,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4890-healthcare-diagnostics/
4891-solanki-lab,Solanki Lab,"0241 234 6565, 0241 242 5665, 9423559207, 9823151919 ","Kavade Building, Patwardhan Chowk, Near Civil Court, Anandi Bazar,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4891-solanki-lab/
4892-nisar-hospital-maternity-home,Nisar Hospital & Maternity Home,"0241 242 9802, 0241 242 2582, 0241 232 5694 ","Savedi Road, Civil Hudco, Savedi,  Ahmednagar, Maharashtra - 414003",Ahmednagar,414003,https://www.medifee.com/dc/4892-nisar-hospital-maternity-home/
4893-globus-diagnostic-centre,Globus Diagnostic Centre,"0241 242 1010 ","Premdan Chowk, Vedant Nagar, Near Datta Mandir, Savedi,  Ahmednagar, Maharashtra - 414003",Ahmednagar,414003,https://www.medifee.com/dc/4893-globus-diagnostic-centre/
4894-hitech-diagnostic-centre,Hitech Diagnostic Centre,"0241 234 0055, 0241 234 0067 ","Hitech Diagnostic Centre, Behind Court, Court Galli,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4894-hitech-diagnostic-centre/
4895-dr-kardile-p-b,Dr Kardile P B,"0241 234 3480, 0241 242 5440, 9822078750 ","Nishkarsha Sonography Clinic, Chitale Road,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4895-dr-kardile-p-b/
4896-v-p-pathological-lab,V P Pathological Lab,"0241 235 4319, 9822944121 ","Bhagirathi Hospital, Chanakya Chowk, Burudgaon Road,  Ahmednagar, Maharashtra - 414001",Ahmednagar,414001,https://www.medifee.com/dc/4896-v-p-pathological-lab/
